"","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"363",363,25.0499992370605,7.80000019073486,0.728000044822693,84.3000030517578,30.8500003814697,20.1499996185303,10.6999998092651,24.5499992370605,25.9500007629395,26.0499992370605,23.8500003814697,3727.10009765625,522.299987792969,101.099998474121,41.9000015258789,1481.19995117188,423.700012207031,600.900024414062,1175.5
"364",364,25.3500003814697,7.69999980926514,0.728000044822693,82.3000030517578,31.1499996185303,20.5499992370605,10.6000003814697,24.9500007629395,26.3500003814697,26.4500007629395,24.25,3944.30004882812,552.400024414062,107.800003051758,41.5999984741211,1563.59997558594,451.5,636.900024414062,1233.80004882812
"365",365,11.4499998092651,8.69999980926514,0.848999977111816,46.0999984741211,16.75,6.44999980926514,10.3000001907349,11.6499996185303,11.6499996185303,11.9499998092651,10.75,1323.5,170.100006103516,45.2000007629395,35.2000007629395,435.399993896484,180.699996948242,427.5,307.600006103516
"366",366,18.25,7.40000009536743,0.839999973773956,21.7999992370605,23.0499992370605,14.25,8.80000019073486,18.0499992370605,18.3500003814697,18.5499992370605,17.9500007629395,2251.69995117188,332.399993896484,59.0999984741211,45.7999992370605,895.400024414062,213.5,241.5,810
"367",367,15.0500001907349,6.59999990463257,0.897999942302704,21.2000007629395,18.4500007629395,11.1499996185303,7.30000019073486,14.75,15.1499996185303,15.3500003814697,14.75,1540.80004882812,189.199996948242,69.1999969482422,32.2000007629395,512.900024414062,240,477.299987792969,512.900024414062
"368",368,22.6499996185303,6.59999990463257,0.864999949932098,22.8999996185303,26.5499992370605,18.9500007629395,7.59999990463257,22.3500003814697,22.4500007629395,22.9500007629395,22.3500003814697,3630.69995117188,462.399993896484,154.800003051758,28.2000007629395,1180,587.400024414062,1080.69995117188,1035.19995117188
"369",369,14.4499998092651,8.19999980926514,0.800000011920929,32.9000015258789,20.3500003814697,10.1499996185303,10.1999998092651,14.1499996185303,14.9499998092651,14.9499998092651,14.0500001907349,1013.59997558594,140.699996948242,46.9000015258789,37.5,346.600006103516,152.600006103516,152.600006103516,277
"370",370,18.8500003814697,7.90000009536743,0.855000019073486,20.6000003814697,23.25,14.0500001907349,9.19999980926514,18.5499992370605,18.8500003814697,19.0499992370605,18.5499992370605,2504.10009765625,294.899993896484,112.800003051758,26.2000007629395,766.700012207031,407.200012207031,578.5,766.700012207031
"371",371,26.3500003814697,8.5,0.802999973297119,59.2000007629395,32.3499984741211,21.75,10.6000003814697,26.3500003814697,26.25,27.1499996185303,25.5499992370605,3472,438.600006103516,100.599998474121,37.5999984741211,1201.80004882812,393.899993896484,936.099975585938,857.799987792969
"372",372,14.8500003814697,7.80000019073486,0.818000018596649,31.6000003814697,19.4500007629395,9.94999980926514,9.5,14.6499996185303,14.9499998092651,15.25,14.4499998092651,2784.30004882812,319.600006103516,141.100006103516,27.3999996185303,876,479.600006103516,657.099975585938,738
"373",373,26.0499992370605,6.09999990463257,0.830000042915344,31.5,30.0499992370605,22.6499996185303,7.40000009536743,26.0499992370605,26.4500007629395,26.5499992370605,25.75,3228.30004882812,384.600006103516,95,35.9000015258789,1060.40002441406,334.799987792969,499.399993896484,997.700012207031
"374",374,19.1499996185303,7.19999980926514,0.909000039100647,14.8999996185303,23.0499992370605,15.1499996185303,7.90000009536743,19.0499992370605,19.1499996185303,19.3500003814697,19.0499992370605,2783.19995117188,366.899993896484,135.199996948242,32.2999992370605,955.599975585938,465.600006103516,777.799987792969,889.400024414062
"375",375,16.8500003814697,9.10000038146973,0.824000000953674,23.3999996185303,22.5499992370605,11.5500001907349,11,16.9500007629395,16.8500003814697,17.0499992370605,16.5499992370605,2866.89990234375,371.700012207031,102.599998474121,33.9000015258789,923.700012207031,389.100006103516,584.799987792969,813.700012207031
"376",376,21.3500003814697,8.10000038146973,0.776000022888184,33.9000015258789,26.75,16.3500003814697,10.3999996185303,21.0499992370605,21.3500003814697,21.75,20.9500007629395,2120.69995117188,318.100006103516,44.2999992370605,48.5999984741211,827.299987792969,177.199996948242,406.299987792969,749.299987792969
"377",377,15.75,7.80000019073486,0.873999953269958,22.5,19.9500007629395,11.0500001907349,8.89999961853027,15.6499996185303,15.4499998092651,16.0499992370605,15.4499998092651,2757.19995117188,377.100006103516,93.6999969482422,41.5,970.400024414062,361.100006103516,899.799987792969,372.399993896484
"378",378,23.9500007629395,7.80000019073486,0.778999984264374,64.3000030517578,29.3500003814697,19.3500003814697,10,23.1499996185303,24.4500007629395,24.75,23.0499992370605,5053.7001953125,727.099975585938,88.4000015258789,46.7000007629395,1972.30004882812,452.899993896484,505.100006103516,1703.5
"379",379,13.9499998092651,7.40000009536743,0.728000044822693,53.4000015258789,20.0499992370605,9.85000038146973,10.1999998092651,13.9499998092651,13.4499998092651,14.75,13.3500003814697,1710.09997558594,199.899993896484,78.5,29,546.5,276.100006103516,377,382.200012207031
"380",380,14.3500003814697,8.39999961853027,0.852000057697296,21.1000003814697,18.9500007629395,9.14999961853027,9.80000019073486,14.1499996185303,14.4499998092651,14.6499996185303,14.1499996185303,3053.19995117188,368.200012207031,133.100006103516,27.5,945.400024414062,486.700012207031,697.200012207031,945.400024414062
"381",381,18.75,5.09999990463257,0.864000022411346,24.1000003814697,21.5499992370605,15.6499996185303,5.90000009536743,19.0499992370605,18.8500003814697,19.1499996185303,18.4500007629395,6208.2001953125,684.700012207031,343.299987792969,19,1795.5,1127.69995117188,1657.19995117188,1651.09997558594
"382",382,14.0500001907349,7.59999990463257,0.820999979972839,21.1000003814697,19.0499992370605,9.85000038146973,9.19999980926514,13.9499998092651,14.0500001907349,14.25,13.8500003814697,1655.5,202.699996948242,59.9000015258789,34.5,551.400024414062,215.5,532.799987792969,232
"383",383,14.0500001907349,7.5,0.819999992847443,20.8999996185303,19.0499992370605,9.85000038146973,9.19999980926514,13.9499998092651,14.0500001907349,14.25,13.8500003814697,1741.40002441406,213.800003051758,62.2000007629395,34.9000015258789,582.299987792969,224.899993896484,561,240.600006103516
"384",384,21.9500007629395,7.80000019073486,0.814999938011169,36.7000007629395,27.1499996185303,17.5499992370605,9.60000038146973,22.0499992370605,21.6499996185303,22.4500007629395,21.5499992370605,4226.2001953125,503.700012207031,151.899993896484,33.7000007629395,1409.80004882812,543.700012207031,1142.09997558594,1062
"385",385,14.4499998092651,8.5,0.861999988555908,20.5,19.9500007629395,10.0500001907349,9.89999961853027,14.25,14.5500001907349,14.6499996185303,14.25,983.599975585938,134.399993896484,44.9000015258789,38,335.100006103516,147.199996948242,148.699996948242,335.100006103516
"386",386,18.4500007629395,7.69999980926514,0.802000045776367,32.7000007629395,23.5499992370605,13.9499998092651,9.60000038146973,18.8500003814697,18.0499992370605,18.8500003814697,18.0499992370605,4147.7001953125,515.200012207031,95.1999969482422,43,1470.30004882812,410.100006103516,1423.09997558594,410.100006103516
"387",387,18.1499996185303,7.69999980926514,0.875,28.1000003814697,22.75,13.9499998092651,8.80000019073486,17.8500003814697,18.25,18.3500003814697,17.6499996185303,2015.40002441406,264.799987792969,53.0999984741211,42,779.099975585938,216.100006103516,407.5,725.099975585938
"388",388,25.8500003814697,8.69999980926514,0.784999966621399,55.9000015258789,32.25,21.1499996185303,11.1000003814697,25.3500003814697,25.5499992370605,26.5499992370605,25.0499992370605,3255.19995117188,444.200012207031,131.300003051758,37,1180.30004882812,490,619.099975585938,1021.59997558594
"389",389,26.25,8.80000019073486,0.768999993801117,61.2999992370605,32.8499984741211,21.4500007629395,11.3999996185303,25.75,25.8500003814697,26.9500007629395,25.3500003814697,3028,416.600006103516,125.900001525879,37.5,1103.40002441406,473.5,546.299987792969,970
"390",390,25.9500007629395,8.69999980926514,0.782000005245209,56.2000007629395,32.3499984741211,21.25,11.1000003814697,25.4500007629395,25.6499996185303,26.6499996185303,25.1499996185303,3280.10009765625,446.5,132.199996948242,36.7999992370605,1187.69995117188,492.399993896484,628.200012207031,1026.40002441406
