gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;
1314963949;3d88255b-67ae-4f82-899b-06186eab2995;4452095;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8565;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963932;3d88255b-67ae-4f82-899b-06186eab2995;4452088;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8549;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963923;3d88255b-67ae-4f82-899b-06186eab2995;4452086;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8551;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963922;3d88255b-67ae-4f82-899b-06186eab2995;4452114;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8588;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.355Z;;INSTITUTION_MATCH_FUZZY;;
1314963916;3d88255b-67ae-4f82-899b-06186eab2995;4452083;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Umpala; Pescadero; margen derecha del rio Chicamocha.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.82259;-72.9981;850;;600;0;;;15/06/1962;15;6;1962;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;4103;;;;CC_BY_NC_4_0;;Hernández C.; J.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY
1314963914;3d88255b-67ae-4f82-899b-06186eab2995;4452107;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8595;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.342Z;;INSTITUTION_MATCH_FUZZY;;
1314963913;3d88255b-67ae-4f82-899b-06186eab2995;4452101;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8559;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.327Z;;INSTITUTION_MATCH_FUZZY;;
1314963907;3d88255b-67ae-4f82-899b-06186eab2995;4452093;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;28/03/1983;28;3;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8567;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963906;3d88255b-67ae-4f82-899b-06186eab2995;4452087;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8550;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963904;3d88255b-67ae-4f82-899b-06186eab2995;4452111;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8591;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.355Z;;INSTITUTION_MATCH_FUZZY;;
1314963901;3d88255b-67ae-4f82-899b-06186eab2995;4452099;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8561;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963900;3d88255b-67ae-4f82-899b-06186eab2995;4452123;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8605;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.367Z;;INSTITUTION_MATCH_FUZZY;;
1314963899;3d88255b-67ae-4f82-899b-06186eab2995;4452106;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8554;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.341Z;;INSTITUTION_MATCH_FUZZY;;
1314963898;3d88255b-67ae-4f82-899b-06186eab2995;4452098;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;01/05/1983;1;5;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8562;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963897;3d88255b-67ae-4f82-899b-06186eab2995;4452100;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8560;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.327Z;;INSTITUTION_MATCH_FUZZY;;
1314963896;3d88255b-67ae-4f82-899b-06186eab2995;4452137;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;12/08/1983;12;8;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8643;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:46.517Z;;INSTITUTION_MATCH_FUZZY;;
1314963895;3d88255b-67ae-4f82-899b-06186eab2995;4452089;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;28/03/1983;28;3;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8548;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963894;3d88255b-67ae-4f82-899b-06186eab2995;4452090;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8570;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.967Z;;INSTITUTION_MATCH_FUZZY;;
1314963893;3d88255b-67ae-4f82-899b-06186eab2995;4452129;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8625;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.373Z;;INSTITUTION_MATCH_FUZZY;;
1314963891;3d88255b-67ae-4f82-899b-06186eab2995;4452104;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8556;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.343Z;;INSTITUTION_MATCH_FUZZY;;
1314963890;3d88255b-67ae-4f82-899b-06186eab2995;4452085;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8552;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963889;3d88255b-67ae-4f82-899b-06186eab2995;4452108;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8594;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.351Z;;INSTITUTION_MATCH_FUZZY;;
1314963888;3d88255b-67ae-4f82-899b-06186eab2995;4452092;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;28/03/1983;28;3;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8568;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963887;3d88255b-67ae-4f82-899b-06186eab2995;4452126;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8628;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.373Z;;INSTITUTION_MATCH_FUZZY;;
1314963886;3d88255b-67ae-4f82-899b-06186eab2995;4452103;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;01/05/1983;1;5;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8557;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.326Z;;INSTITUTION_MATCH_FUZZY;;
1314963885;3d88255b-67ae-4f82-899b-06186eab2995;4452096;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/04/1983;30;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8564;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963883;3d88255b-67ae-4f82-899b-06186eab2995;4452094;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;28/03/1983;28;3;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8566;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.968Z;;INSTITUTION_MATCH_FUZZY;;
1314963882;3d88255b-67ae-4f82-899b-06186eab2995;4452125;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8629;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.367Z;;INSTITUTION_MATCH_FUZZY;;
1314963881;3d88255b-67ae-4f82-899b-06186eab2995;4452136;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;12/08/1983;12;8;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8644;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:46.517Z;;INSTITUTION_MATCH_FUZZY;;
1314963880;3d88255b-67ae-4f82-899b-06186eab2995;4452091;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;28/03/1983;28;3;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8569;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.967Z;;INSTITUTION_MATCH_FUZZY;;
1314963878;3d88255b-67ae-4f82-899b-06186eab2995;4452115;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8587;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.356Z;;INSTITUTION_MATCH_FUZZY;;
1314963877;3d88255b-67ae-4f82-899b-06186eab2995;4452084;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;16/04/1983;16;4;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8553;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.596Z;;INSTITUTION_MATCH_FUZZY;;
1314963876;3d88255b-67ae-4f82-899b-06186eab2995;4452124;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8604;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.367Z;;INSTITUTION_MATCH_FUZZY;;
1314963875;3d88255b-67ae-4f82-899b-06186eab2995;4452122;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8606;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.367Z;;INSTITUTION_MATCH_FUZZY;;
1314963874;3d88255b-67ae-4f82-899b-06186eab2995;4452112;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;11/06/1983;11;6;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8590;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.355Z;;INSTITUTION_MATCH_FUZZY;;
1314963873;3d88255b-67ae-4f82-899b-06186eab2995;4452118;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8610;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.355Z;;INSTITUTION_MATCH_FUZZY;;
1314963872;3d88255b-67ae-4f82-899b-06186eab2995;4452143;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;29/04/1984;29;4;1984;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;9084;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:46.523Z;;INSTITUTION_MATCH_FUZZY;;
1314963871;3d88255b-67ae-4f82-899b-06186eab2995;4452134;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;12/08/1983;12;8;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8646;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:46.517Z;;INSTITUTION_MATCH_FUZZY;;
1314963870;3d88255b-67ae-4f82-899b-06186eab2995;4452127;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8627;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.380Z;;INSTITUTION_MATCH_FUZZY;;
1314963869;3d88255b-67ae-4f82-899b-06186eab2995;4452119;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;30/07/1983;30;7;1983;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;8609;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:43.356Z;;INSTITUTION_MATCH_FUZZY;;
1314963868;3d88255b-67ae-4f82-899b-06186eab2995;4452164;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Cueva Macaregua.;Santander;PRESENT;;eac88d99-9f6c-4031-8fc4-8088f0e0dfe7;6.67758;-73.11;310;;;;;;18/03/1984;18;3;1984;2432753;2432753;PRESERVED_SPECIMEN;Universidad Nacional de Colombia (UNAL);ICN-MNH;9063;;;;CC_BY_NC_4_0;;Gómez L.; M.;;;2025-11-05T02:48:46.537Z;;INSTITUTION_MATCH_FUZZY;;
