gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3004049345	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprf7QsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-03-01	1	3	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.387Z		
3004049344	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8hQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-11-01	1	11	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.387Z		
3004049343	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OWe8goM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-05-01	1	5	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049342	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtLmu9goM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-11-01	1	11	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.386Z		
3004049341	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA9P-57QkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-01		1	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Rosendo Paramero			2025-11-05T03:42:14.387Z		
3004049340	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtMajlgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-11-01	1	11	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049339	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNC0pAgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-07-01	1	7	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.387Z		
3004049338	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA9P7fuwoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-10-01	1	10	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.387Z		
3004049337	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6F4wsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-03-01	1	3	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.387Z		
3004049336	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6FnggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-01-01	1	1	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049335	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6FkwoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-03-01	1	3	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049334	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OWe-goM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-06-01	1	6	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049333	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_m1gsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-08-01	1	8	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049332	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDesgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-06-01	1	6	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.386Z		
3004049331	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtLmupgoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-10-01	1	10	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.385Z		
3004049330	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8sQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-10-01	1	10	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049329	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDezAsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-05-01	1	5	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.386Z		
3004049328	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtNTR3ggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-01-01	1	1	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.386Z		
3004049327	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlOLr6QgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-05-01	1	5	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.386Z		
3004049326	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6F0QkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-01-01	1	1	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049325	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtMaj5goM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-11-01	1	11	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049324	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprf3ggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2020-01-01	1	1	2020	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049323	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8vAgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-08-01	1	8	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.386Z		
3004049322	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprfyQkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-02-01	1	2	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049321	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6FgQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-01-01	1	1	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.386Z		
3004049320	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8oggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-08-01	1	8	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.385Z		
3004049319	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAppXo-AsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-12-01	1	12	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
3004049318	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprfnQkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-03-01	1	3	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
3004049317	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6exwkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-02-01	1	2	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.385Z		
3004049316	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_msgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-07-01	1	7	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
3004049315	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OX5zQsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-09-01	1	9	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
3004049314	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8zggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-09-01	1	9	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.384Z		
3004049313	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6FrQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-03-01	1	3	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
3004049312	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDKpgkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-06-01	1	6	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.385Z		
3004049311	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_mzAsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-06-01	1	6	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.385Z		
