"","x","y","bio_01","bio_02","bio_12","bio_15","bio_18"
"155",-71.2709726571,2.13736074260001,23.3500003814697,7,3364.69995117188,33.9000015258789,523.299987792969
"156",-72.9209726505,10.7706940414,26.4500007629395,7.59999990463257,1120.59997558594,64.4000015258789,291.799987792969
"157",-76.1543059709,8.82069404920001,26.5499992370605,6.09999990463257,1665.5,58.2999992370605,174.300003051758
"158",-73.0876393165,8.77902738270001,23.3500003814697,8.30000019073486,1416.90002441406,39.5999984741211,336.5
"159",-69.4459726644,4.63736073260001,25.75,7.09999990463257,2914.39990234375,53.5,232.600006103516
"160",-71.0209726581,1.62069407800001,24.4500007629395,7.09999990463257,3059.10009765625,30.6000003814697,529.299987792969
"161",-68.7376393339,4.54569406630001,25.4500007629395,6.59999990463257,3185.30004882812,49.5999984741211,295.600006103516
"162",-75.879305972,2.11236074270001,21.0499992370605,8,1931,27.8999996185303,580.599975585938
"163",-72.8459726508,4.96236073130001,24.1499996185303,7.19999980926514,4781.60009765625,63.7000007629395,284.299987792969
"164",-73.1626393162,7.58736072080001,18.4500007629395,6.30000019073486,3131.39990234375,38.7000007629395,879.400024414062
"165",-71.3043059903,-0.0709725818999907,24.6499996185303,6.90000009536743,3432.30004882812,21.2000007629395,740.099975585938
"166",-70.8709726587,4.32069406720001,25.5499992370605,7.09999990463257,2892.69995117188,52,227.800003051758
"167",-73.4209726485,7.02069405640001,19.75,6.40000009536743,2645.19995117188,32.0999984741211,731.099975585938
"168",-73.7709726471,8.38736071760001,27.1499996185303,6.40000009536743,1672.69995117188,53.7000007629395,103.900001525879
"169",-73.7709726471,2.26236074210001,25.0499992370605,7.19999980926514,2936.60009765625,46.5999984741211,365.299987792969
"170",-71.8293059882,2.64569407390001,24.6499996185303,7.09999990463257,3103.80004882812,39.5,411.899993896484
"171",-71.8126393216,5.41236072950001,26.4500007629395,7.69999980926514,2695.39990234375,63.4000015258789,153.800003051758
"172",-77.3209726329,5.52902739570001,23.25,3.29999995231628,6553.5,24.7000007629395,1444.59997558594
"173",-75.3459726408,8.10402738540001,27.25,6.69999980926514,2351.19995117188,59.2999992370605,285.700012207031
"174",-75.2459726412,1.37902741230001,25.4500007629395,7.80000019073486,3377.10009765625,43.5999984741211,539.200012207031
"175",-67.8876393373,3.67902740310001,25.4500007629395,6.80000019073486,3361.69995117188,50.4000015258789,370.200012207031
"176",-73.0543059833,1.65402741120001,24.4500007629395,6.80000019073486,2805.89990234375,40.9000015258789,387.100006103516
"177",-68.4293060018,4.02069406840001,25.3500003814697,6.40000009536743,3366.30004882812,46.0999984741211,391.299987792969
"178",-77.129305967,4.15402740120001,25.4500007629395,4.09999990463257,6553.5,23.3999996185303,1262.80004882812
"179",-73.5793059812,-0.779305912399991,24.6499996185303,6.80000019073486,3351.69995117188,24.5,637.099975585938
"180",-69.9793059956,-0.745972579199991,25.0499992370605,6.40000009536743,3653.19995117188,17.7000007629395,811
"181",-71.4126393232,-0.462639246999991,24.6499996185303,6.69999980926514,3760.80004882812,21.3999996185303,820.799987792969
"182",-72.879305984,4.91236073150001,24.8500003814697,7.30000019073486,4573.39990234375,64.6999969482422,261.899993896484
"183",-75.5209726401,1.54569407830001,25.0499992370605,7.80000019073486,3820.80004882812,41.9000015258789,615.900024414062
"184",-75.5126393068,1.46236074530001,25.25,7.80000019073486,3431.10009765625,42.5999984741211,547.900024414062
"185",-77.295972633,1.05402741360001,10.9499998092651,7.40000009536743,2051.60009765625,26.6000003814697,583.700012207031
"186",-71.0793059912,-0.420972580499992,24.75,6.80000019073486,3766.30004882812,20.7999992370605,845.799987792969
"187",-75.2543059745,5.36236072970001,9.35000038146973,9.10000038146973,4042.89990234375,24.1000003814697,877.5
"188",-76.3209726369,2.37902740830001,9.35000038146973,6.69999980926514,2532.19995117188,38.7000007629395,730.900024414062
"189",-76.4876393029,0.279027416700009,24.6499996185303,6.30000019073486,4362.5,18.1000003814697,866.400024414062
"190",-75.1709726415,10.6123607087,27.4500007629395,5.69999980926514,1009.09997558594,65.5,80.5999984741211
"191",-72.3126393196,0.137360750600008,24.8500003814697,7,3058.5,27.2999992370605,567.799987792969
"192",-70.9293059918,4.37902740030001,25.6499996185303,7.09999990463257,2873.30004882812,51.9000015258789,222.800003051758
"193",-70.4043059939,6.83736072380001,26.5499992370605,7.30000019073486,1912.90002441406,66.5,255
"194",-75.9959726382,3.08736073880001,8.44999980926514,6.90000009536743,3529.30004882812,26.2000007629395,1095.40002441406
"195",-68.8626393334,3.59569407010001,25.0499992370605,6.5,3028,42.5,372.399993896484
"196",-68.1043060031,2.90402740620001,25.1499996185303,6.80000019073486,3540.80004882812,40.5999984741211,503.200012207031
"197",-77.9959726302,1.30402741260001,20.0499992370605,4.19999980926514,6553.5,19.6000003814697,2181.69995117188
"198",-75.3959726406,9.27902738070001,26.3500003814697,6.59999990463257,1468.5,56.0999984741211,166.300003051758
"199",-72.4043059859,6.12902739330001,9.35000038146973,8.19999980926514,2305.80004882812,40.7000007629395,797.5
"200",-73.7709726471,3.22902740490001,25.4500007629395,8,2622.39990234375,46.7000007629395,324.299987792969
